"","name","Specialty_Code","hivpat","preppat","herpespat","syphpat","gonorpat","centdegree","centtrans","countIDconnections","cbetween","cclose","ceigen","lukeherpcount","lukehivcount","lukeprepcount","binaryPrep","AIDSVuCountyLevelHIVNewDiagnosesCases","ZIP","RuralUrbanFactor","X2013EstimatesMSM5YEAR","EVIDU","MARHOMO","HOMOSEX","plancount","prepcoverage","ruralsuburban"
"37073635","37073635","IM",1,0,13,0,0,15,0.3714286,0,4921.888,1.631445e-08,0.004200875,13,1,0,0,1844,91203,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37091368","37091368","FM",0,0,13,0,0,31,0.3806452,0,4676.775,6.032026e-09,0.001325516,13,0,0,0,1844,90660,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37179734","37179734","FM",1,0,6,0,0,9,0.7777778,0,2329.073,3.084488e-09,2.342401e-05,6,1,0,0,1844,91203,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37179812","37179812","FM",0,0,5,0,0,8,1,0,0,1.627806e-08,0.003859915,5,0,0,0,1844,91710,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37296588","37296588","FP",0,0,19,0,0,23,0.5889328,0,13855.63,1.631434e-08,0.004098843,19,0,0,0,1844,90604,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37508670","37508670","IM",0,0,41,0,0,171,0.1649811,0,33892.92,2.20263e-08,0.006693042,41,0,0,0,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37508892","37508892","IM",5,17,53,0,0,34,0.2085561,1,131598.2,1.627812e-08,0.004162759,53,5,17,17,1844,90046,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37509175","37509175","IM",0,0,2,0,0,32,0.3669355,0,66911.99,1.646102e-08,0.004390183,2,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37509301","37509301","FM",0,0,3,0,0,6,0.6,0,24.31935,3.131938e-09,3.234558e-05,3,0,0,0,1844,90630,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37510116","37510116","FM",0,0,23,0,0,210,0.1520164,0,255715.3,2.381645e-08,0.009127072,23,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37510360","37510360","IM",0,0,19,0,0,29,0.7832512,0,8764.342,1.633251e-08,0.004207517,19,0,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37510397","37510397","FM",0,0,9,0,0,12,0.7121212,0,33.73601,1.626001e-08,0.003921198,9,0,0,0,1844,90045,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37518994","37518994","FM",0,0,58,0,0,23,0.4664032,1,78.91296,1.626003e-08,0.004151709,58,0,0,0,1844,91773,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37518996","37518996","FM",0,0,30,0,0,31,0.3225806,0,17154.06,1.62781e-08,0.004247426,30,0,0,0,1844,91710,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519010","37519010","IM",0,0,4,0,0,4,0.1666667,0,36.85152,3.400016e-09,9.019181e-05,4,0,0,0,1844,91201,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519056","37519056","FM",0,0,1,0,0,2,1,0,0,3.111993e-09,1.809682e-05,1,0,0,0,1844,90210,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519078","37519078","IM",1,0,26,0,0,8,0.2857143,0,29435.93,1.626001e-08,0.003827232,26,1,0,0,1844,91792,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519132","37519132","FM",0,0,18,0,0,3,0,0,37113.78,3.098832e-09,3.442381e-05,18,0,0,0,1844,91748,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519202","37519202","FM",0,0,8,0,0,9,0.7777778,0,11568.54,1.626e-08,0.003882839,8,0,0,0,1844,90025,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519277","37519277","IM",1,6,27,0,0,18,0.6797386,0,11.44873,1.626001e-08,0.004014236,27,1,6,6,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519301","37519301","FM",0,0,17,0,0,44,0.3266385,0,147473.5,1.635078e-08,0.004399215,17,0,0,0,1844,90660,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519324","37519324","IM",0,0,12,0,0,40,0.3602564,0,8647.932,1.63144e-08,0.004815052,12,0,0,0,1844,90260,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519351","37519351","FM",2,0,5,0,0,3,1,0,0,4.868284e-10,3.178311e-07,5,2,0,0,1844,90012,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37519365","37519365","FM",0,2,20,0,0,27,0.2962963,0,24015.3,1.626002e-08,0.004038689,20,0,2,2,1844,91780,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37581390","37581390","IM",0,0,1,0,0,68,0.5702371,2,16260.43,1.626007e-08,0.005262131,1,0,0,0,1844,90602,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37581463","37581463","IM",0,0,34,0,0,119,0.3647629,1,36050.65,1.640574e-08,0.005783148,34,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37581466","37581466","FM",0,1,4,0,0,5,1,0,0,3.076071e-09,5.849103e-05,4,0,1,1,198,91766,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"37617931","37617931","IM",0,0,12,0,0,20,0.6526316,0,15.47404,1.626001e-08,0.004073864,12,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"37618256","37618256","IM",0,0,21,0,0,11,0.2727273,0,63946.3,1.626002e-08,0.003888887,21,0,0,0,1844,90807,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37618494","37618494","FM",1,0,17,0,0,8,0.3571429,0,58.39532,3.52934e-09,0.0001228352,17,1,0,0,1844,90301,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37618745","37618745","FM",0,0,13,0,0,5,0.5,0,10.11717,3.182257e-09,5.433309e-05,13,0,0,0,1844,91723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37619542","37619542","IM",0,0,36,0,0,31,0.5870968,0,19018.42,1.627811e-08,0.004257931,36,0,0,0,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37712609","37712609","FM",0,4,107,0,0,38,0.1564723,0,246987.5,1.62962e-08,0.004247611,107,0,4,4,1844,91364,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37712694","37712694","FM",1,0,98,0,0,114,0.08647726,1,321738.3,1.683938e-08,0.006274134,98,1,0,0,1844,91335,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37713881","37713881","FM",0,1,14,0,0,26,0.68,0,8196.681,1.635076e-08,0.004179436,14,0,1,1,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37746302","37746302","FP",0,0,6,0,0,9,0.25,0,7720.207,5.487736e-09,0.0008441081,6,0,0,0,1844,91790,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37746340","37746340","FP",0,0,12,0,0,68,0.2467076,2,27448.62,1.629626e-08,0.004934581,12,0,0,0,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37746709","37746709","FP",0,0,37,0,0,25,0.5366667,0,29.13787,1.626002e-08,0.004241245,37,0,0,0,1844,91710,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37746848","37746848","FP",0,0,24,0,0,12,0.3030303,0,654.4497,3.719212e-09,0.0002389002,24,0,0,0,1844,91405,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37804238","37804238","FP",0,0,10,0,0,7,0.5238095,0,26227.82,1.626e-08,0.003785464,0,0,0,0,1844,90262,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37833760","37833760","FM",0,1,53,0,0,99,0.5745207,0,3292.247,1.636909e-08,0.008397627,53,0,1,1,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37833917","37833917","FM",0,0,2,0,0,11,0.7272727,0,3701.673,2.253395e-08,0.003943628,2,0,0,0,1844,90301,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37837005","37837005","FM",0,1,9,0,0,8,0.5,0,27.80154,3.287898e-09,0.0001047686,0,0,0,0,198,91766,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"37928893","37928893","FP",0,2,69,0,0,87,0.2812082,0,40261.82,1.627815e-08,0.005381711,69,0,2,2,1844,91321,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37928946","37928946","FP",0,0,3,0,0,2,1,0,0,3.059378e-09,1.393925e-05,3,0,0,0,1844,90744,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37929046","37929046","FP",0,0,6,0,0,15,0.3809524,0,37647.41,3.173988e-09,0.0002258135,6,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"37929070","37929070","FP",0,0,5,0,0,8,0.7142857,0,3.477292,1.626e-08,0.003835434,5,0,0,0,1844,90810,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37931479","37931479","FP",0,0,4,0,0,8,0.6785714,0,19.62144,3.18502e-09,5.951061e-05,4,0,0,0,1844,90026,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37931706","37931706","FP",0,0,3,0,0,3,0.3333333,0,2.616218,3.058102e-09,1.510429e-05,3,0,0,0,1844,90822,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38004311","38004311","GP",0,0,14,0,0,45,0.3454545,0,94955.84,1.635081e-08,0.004504568,14,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38108925","38108925","IMG",0,0,1,0,0,1,0,0,0,3.099489e-09,1.531991e-05,1,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38111389","38111389","GYN",0,0,1,0,0,2,1,0,0,5.242245e-10,5.0045e-07,1,0,0,0,1844,90232,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38118713","38118713","FM",1,3,39,0,0,16,0.4083333,0,44346.87,4.063602e-09,0.0003847974,39,1,3,3,1844,91205,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38230627","38230627","FM",0,0,46,0,0,83,0.4449016,1,46243.62,1.63691e-08,0.007463072,46,0,0,0,1844,90745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38230978","38230978","FM",0,0,47,0,0,14,0.3846154,0,226.3287,3.188482e-09,0.0001425843,47,0,0,0,1844,91748,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38231178","38231178","IM",0,0,1,0,0,23,0.4664032,0,46517.95,1.627809e-08,0.004048077,1,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38231583","38231583","IM",0,0,1,0,0,13,0.4358974,0,54944.92,1.644247e-08,0.00386574,1,0,0,0,1844,90037,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38231726","38231726","IM",0,0,2,0,0,7,0.7142857,0,1.304165,3.430254e-09,0.000376131,2,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38232698","38232698","FM",0,1,12,0,0,29,0.3300493,0,283261.6,1.646095e-08,0.004051716,12,0,1,1,1844,91405,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38233889","38233889","FM",0,0,13,0,0,4,0.3333333,0,3.210686,3.226378e-09,6.744776e-05,13,0,0,0,1844,90301,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38233996","38233996","IM",2,0,25,0,0,21,0.1809524,0,45888.87,1.629622e-08,0.003993335,25,2,0,0,1844,91316,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38234752","38234752","FM",0,0,23,0,0,47,0.6567993,0,8369.88,1.636905e-08,0.005161432,23,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38234860","38234860","FM",0,0,4,0,0,8,0.25,0,129229.5,3.557615e-09,2.969794e-05,4,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38235352","38235352","IM",0,0,25,0,0,15,0.4190476,0,85.85731,1.631431e-08,0.003981637,24,0,0,0,1844,91723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38235415","38235415","IM",0,0,6,0,0,65,0.6586538,0,6182.61,1.636905e-08,0.005733383,6,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38235604","38235604","FM",0,0,11,0,0,94,0.4154656,0,260363.6,1.635084e-08,0.004946238,11,0,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38235700","38235700","FM",1,1,16,0,0,5,0.4,0,3.29804,1.626e-08,0.003788203,16,1,1,1,1844,90712,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38254959","38254959","FP",0,0,3,0,0,3,1,0,0,3.087084e-09,5.0447e-05,3,0,0,0,1844,90602,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38255318","38255318","FP",0,0,42,0,0,77,0.5567327,0,2029.831,1.644254e-08,0.006716,42,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38308709","38308709","IM",0,0,1,0,0,48,0.7003546,1,18341.87,1.626005e-08,0.004818107,1,0,0,0,1844,90602,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38335211","38335211","IM",0,0,1,0,0,5,0.4,0,2.633333,3.093601e-09,7.676511e-05,1,0,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38335369","38335369","FM",0,0,47,0,0,90,0.5890137,1,36157.38,1.635084e-08,0.008298126,47,0,0,0,1844,90501,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38335521","38335521","FM",0,1,5,0,0,5,0.5,0,290508.3,1.626e-08,0.003719475,5,0,1,1,1844,90011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38335701","38335701","IM",0,0,41,0,0,22,0.2727273,1,347.5085,3.115963e-09,0.0002643693,41,0,0,0,1844,91006,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38335780","38335780","IM",0,0,20,0,0,232,0.2167114,1,127951.4,1.705509e-08,0.01086818,20,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38335913","38335913","IM",0,2,34,0,0,18,0.5555556,0,50.20351,1.626001e-08,0.004044946,34,0,2,2,1844,90049,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38335947","38335947","FM",0,0,7,0,0,19,0.3216374,0,17776.33,3.766027e-09,0.0001441083,7,0,0,0,1844,90015,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38336121","38336121","IM",0,0,8,0,0,30,0.5816092,0,9007.066,1.64425e-08,0.004225606,8,0,0,0,1844,90012,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38336177","38336177","FM",0,0,8,0,0,7,0.5238095,0,563.4533,3.580218e-09,9.011972e-05,8,0,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38336422","38336422","FM",1,0,2,0,0,370,0.1289387,2,857886.8,2.811091e-08,0.01154322,2,1,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38337814","38337814","IM",0,4,87,0,0,68,0.3985953,0,12856.78,1.635077e-08,0.00492242,87,0,4,4,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38338030","38338030","IMG",0,14,46,0,0,18,0.3660131,0,136557.4,1.629617e-08,0.003938071,46,0,14,14,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38338032","38338032","FM",0,1,13,0,0,7,0.5238095,0,865.763,3.768927e-09,5.794362e-05,13,0,1,1,1844,90250,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38341222","38341222","FM",0,2,55,0,0,93,0.1673679,0,84645.79,1.644255e-08,0.005646468,55,0,2,2,198,91709,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38345975","38345975","FM",0,0,38,0,0,52,0.3778281,1,34939.71,1.638739e-08,0.004749472,38,0,0,0,1844,91321,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38351856","38351856","FM",2,2,58,0,0,87,0.3285218,1,37069.96,1.627818e-08,0.005350481,58,2,2,2,1844,90405,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38352018","38352018","IM",0,0,4,0,0,9,0.6111111,0,9636.048,1.646091e-08,0.00388111,4,0,0,0,1844,90255,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38352061","38352061","FM",0,0,1,0,0,2,0,0,5.497876,3.890951e-09,4.823136e-05,0,0,0,0,1844,91367,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38352589","38352589","IM",3,0,1,0,0,13,0.525641,0,39389,3.411886e-09,0.0001274285,1,3,0,0,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38353037","38353037","IM",0,0,10,0,0,35,0.4,0,59116.38,1.629625e-08,0.004370506,10,0,0,0,1844,90095,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38355999","38355999","FM",0,0,35,0,0,25,0.2833333,1,67726.2,1.636901e-08,0.004823223,35,0,0,0,198,91709,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38356943","38356943","FM",0,0,7,0,0,16,0.1583333,0,3424.226,3.652471e-09,0.0001233159,0,0,0,0,1844,90059,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38357838","38357838","IM",0,0,21,0,0,7,0.7619048,0,1.383001,1.626e-08,0.003843824,21,0,0,0,287,91752,1,70803,1.64,1.12,1.96,11,11,2
"38358978","38358978","FM",0,1,33,0,0,13,0.3076923,0,154113.7,1.626001e-08,0.003818259,33,0,1,1,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38363633","38363633","IM",0,0,1,0,0,19,0.8304094,0,19.61886,3.667097e-09,0.0003447167,1,0,0,0,1844,91754,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38366991","38366991","IM",0,0,3,0,0,253,0.2496392,3,82398.84,2.285069e-08,0.01026227,3,0,0,0,198,91737,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"38367072","38367072","IM",3,1,11,0,0,38,0.3129445,0,31879.82,2.274401e-08,0.004476718,11,3,1,1,1844,90305,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38392311","38392311","FM",0,0,21,0,0,29,0.682266,1,21166.72,1.629632e-08,0.004360596,21,0,0,0,1844,91502,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38463886","38463886","IM",0,0,1,0,0,14,0.3406593,1,21386.17,1.626001e-08,0.003911351,1,0,0,0,44,91320,2,7306,1.333333333,2.666666667,3,6,6,2
"38464198","38464198","IM",0,0,31,0,0,72,0.1533646,0,224210.1,1.627811e-08,0.004612709,31,0,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38499313","38499313","FP",0,0,7,0,0,12,0.7424242,0,7.066232,3.733414e-09,0.0002444312,7,0,0,0,1844,90280,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38529795","38529795","FM",0,1,32,0,0,102,0.5329062,1,45318.79,1.636909e-08,0.006832504,32,0,1,1,1844,91745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38558018","38558018","FM",0,0,97,0,0,26,0.3723077,0,315.7213,1.631436e-08,0.004353654,97,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"38750610","38750610","FP",1,0,7,0,0,7,0.2380952,0,75078.34,1.647945e-08,0.004560504,7,1,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39284270","39284270","FP",4,13,65,0,0,34,0.5882353,0,21116.17,1.633251e-08,0.004221695,65,4,13,13,1844,90212,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39352992","39352992","FM",0,0,1,0,0,3,0,0,38.21414,5.82952e-10,3.737682e-06,1,0,0,0,1844,90804,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39389981","39389981","IM",3,0,19,0,0,53,0.3570392,4,24483.89,1.642411e-08,0.00479882,19,3,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39389985","39389985","IM",0,0,1,0,0,65,0.4980769,0,2120.558,3.977598e-09,0.001446469,1,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39433161","39433161","FP",0,0,22,0,0,40,0.4782051,0,30089.34,1.626006e-08,0.004377143,22,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39438489","39438489","FP",0,0,11,1,0,8,0.3571429,0,95.27689,3.168496e-09,6.277702e-05,11,0,0,0,1844,90023,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39518737","39518737","IMG",4,18,50,0,0,33,0.2897727,0,1695.999,1.629625e-08,0.004727226,50,4,18,18,1844,90210,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39519373","39519373","IM",0,0,1,0,0,68,0.3151888,1,143240.5,1.631451e-08,0.004881165,1,0,0,0,1844,91325,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39665834","39665834","FP",2,2,37,0,0,15,0.4666667,0,47.1083,1.626e-08,0.003947807,37,2,2,2,1844,90049,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39666985","39666985","FP",0,0,2,0,0,4,0.1666667,0,24620.92,3.147407e-09,4.826196e-05,2,0,0,0,1844,90250,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39667060","39667060","FP",1,0,6,0,0,47,0.7289547,0,25451.91,1.626005e-08,0.004868279,6,1,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39667313","39667313","FP",0,0,13,0,0,11,0.6,0,30644.66,1.647943e-08,0.00394401,13,0,0,0,1844,90201,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39683954","39683954","FP",3,0,10,0,0,20,0.6315789,1,31017.09,1.631434e-08,0.004072131,10,3,0,0,1844,90045,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39744594","39744594","IM",0,0,23,0,0,31,0.4365591,0,93.01587,1.626002e-08,0.004266674,23,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"39744641","39744641","FM",3,0,8,0,0,168,0.2429427,1,229683.6,2.421002e-08,0.009033738,8,3,0,0,1844,91205,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39745222","39745222","FM",0,0,3,0,0,12,0.6969697,0,158.5822,3.628065e-09,0.000178106,3,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39745742","39745742","IM",0,0,1,0,0,34,0.4688057,0,15736.45,1.638734e-08,0.004303783,1,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746265","39746265","GP",2,0,75,0,0,53,0.1676343,0,52569.65,1.64425e-08,0.004634975,75,2,0,0,1844,91364,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746323","39746323","FM",1,7,80,0,0,47,0.320074,0,11938.08,1.629626e-08,0.00465888,77,1,7,7,1844,90094,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746325","39746325","FM",0,0,20,0,0,31,0.4795699,0,25758.69,1.62781e-08,0.004150313,20,0,0,0,1844,91780,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746356","39746356","FM",0,1,37,0,0,39,0.3684211,0,16222.25,1.644259e-08,0.0045548,37,0,1,1,1844,91206,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746374","39746374","FM",1,1,8,0,0,5,1,0,0,1.626e-08,0.003776141,8,1,1,1,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746395","39746395","FM",4,1,33,0,0,111,0.2144144,2,46232.09,1.644264e-08,0.008818701,33,4,1,1,1844,90292,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39746434","39746434","FM",0,0,31,0,0,19,0.6081871,0,3147.995,1.626001e-08,0.004033005,31,0,0,0,198,91709,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"39746494","39746494","FM",1,0,13,0,0,5,0.3,0,72461.22,1.6369e-08,0.004528779,13,1,0,0,1844,91765,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39747055","39747055","GPM",0,0,17,0,0,11,0.6,0,40.55563,1.626e-08,0.003885876,17,0,0,0,1844,90094,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39747735","39747735","IMG",0,0,5,0,0,25,0.2033333,0,143879.1,1.62781e-08,0.003933043,5,0,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39750060","39750060","FM",0,1,9,0,0,6,0.4666667,0,10.59156,1.626e-08,0.003798384,9,0,1,1,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39750242","39750242","FM",0,1,10,0,0,52,0.341629,0,48148.77,1.670495e-08,0.004783336,10,0,1,1,1844,91776,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39780074","39780074","FP",2,7,39,0,0,40,0.5141026,0,10692.87,1.636898e-08,0.004260722,19,1,2,2,1844,90212,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39780083","39780083","FP",0,0,5,0,0,43,0.6611296,0,8198.397,1.635079e-08,0.005639093,5,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39780085","39780085","FP",0,0,21,0,0,5,0.8,0,19.82012,4.199761e-09,5.275127e-05,21,0,0,0,1844,90023,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39780091","39780091","FP",0,0,15,0,0,7,0.7142857,0,39285.91,1.626e-08,0.00375509,15,0,0,0,1844,90723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39780170","39780170","FP",0,0,6,0,0,8,0.3928571,0,12522.42,3.279798e-09,5.989156e-05,6,0,0,0,198,91762,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"39780635","39780635","FP",0,0,18,0,0,4,0.5,0,29830,1.626e-08,0.003753948,18,0,0,0,1844,91010,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39845568","39845568","FM",1,0,22,0,0,48,0.2952128,0,43740.42,1.642414e-08,0.00462499,22,1,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39845769","39845769","FP",0,0,13,0,0,11,0.4909091,0,47793.91,1.627806e-08,0.00386685,13,0,0,0,1844,90241,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39881799","39881799","FP",0,0,12,0,0,22,0.4675325,0,351.4608,1.626006e-08,0.004383498,12,0,0,0,1844,90503,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39901973","39901973","FP",0,0,6,0,0,13,0.9487179,1,0.8143824,1.6369e-08,0.004182006,6,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39983519","39983519","FM",0,4,51,1,0,23,0.3833992,0,88.94162,1.627808e-08,0.004139366,51,0,4,4,1844,90035,1,251521,1.138461538,1.4,2.123076923,247,247,2
"39986705","39986705","FM",0,0,18,0,0,13,0.4102564,0,92684.37,1.626002e-08,0.003844071,18,0,0,0,1844,90042,1,251521,1.138461538,1.4,2.123076923,247,247,2
"40001536","40001536","FP",0,2,60,0,0,84,0.2822719,1,65956.57,1.644254e-08,0.005390544,60,0,2,2,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"40002391","40002391","FP",0,0,19,0,0,41,0.3134146,2,2099.597,1.644256e-08,0.005724873,19,0,0,0,1844,90813,1,251521,1.138461538,1.4,2.123076923,247,247,2
